,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
343,9501686237,10,0,2024-02-27,0,33,19,20,0,30.0,2,6.27,0.0,0.0,0.0,74433.69,9066.31,56845.76,71754.26,449899.21,71754.26,466699.24,2679.43,0.824,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,47119.05,47119.05,0.0,0.0,0,83500.0,0,0,523544.99999999994,0
344,9501686237,20,0,2024-02-27,0,17,20,25,0,50.0,2,1.3,0.0,0.0,0.0,78530.65,8969.35,11660.16,68964.0,89653.2,68964.0,102089.85,9566.65,0.0,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,10237.5,10237.5,0.0,0.0,0,87500.0,0,0,113750.0,0
347,9501686240,10,0,2024-02-27,0,12,21,20,0,11.917,0,11.917,0.0,1487.79,2545.89,68512.21,0.0,0.0,71754.26,855095.52,74300.15,816460.01,-5787.94,0.824,5,13,5,19,4,11,10,7,4,8,0,0,14,157,0,1010,0,75077.1,75077.1,0.0,0.0,0,70000.0,90,0,834190.0,0
349,9501686245,10,0,2024-02-27,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
350,9501686252,10,0,2024-02-27,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
353,9501686279,10,0,2024-02-28,0,27,26,2,0,40.0,2,8.36,0.0,340.16,6437.47,79236.4,8923.44,74599.96,70839.0,592214.04,77276.47,662416.3,1959.93,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,66587.4,66587.4,0.0,0.0,0,88500.0,180,0,739860.0,0
354,9501686280,10,0,2024-02-28,0,27,26,2,0,40.0,2,8.36,0.0,318.9,6437.47,79257.66,8923.44,74599.96,70839.0,592214.04,77276.47,662594.04,1981.19,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,66587.4,66587.4,0.0,0.0,0,88500.0,180,0,739860.0,0
355,9501686281,10,0,2024-02-28,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
356,9501686282,10,0,2024-02-28,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
357,9501686283,10,0,2024-02-28,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
358,9501686286,10,0,2024-02-28,0,33,19,20,0,15.0,2,3.135,0.0,1279.43,2100.36,84154.26,9066.31,28422.88,71754.26,224949.61,73854.62,263823.61,10299.64,0.824,5,13,5,161,151,8,14,1,144,1,0,0,14,124,0,1010,0,26663.18,26663.18,0.0,0.0,0,94500.0,55,0,296257.5,0
359,9501686287,10,0,2024-02-28,0,27,26,2,0,34.0,2,7.106,0.0,504.78,6437.47,79071.78,8923.44,63409.96,70839.0,503381.93,77276.47,561884.07,1795.31,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,56599.29,56599.29,0.0,0.0,0,88500.0,180,0,628881.0,0
361,9501686326,10,0,2024-02-29,0,33,19,25,0,10.0,2,2.09,0.0,0.0,0.0,74530.65,8969.35,18745.94,68964.0,144134.76,68964.0,155769.06,5566.65,0.829,6,13,5,333,313,16,9,0,300,0,0,0,14,148,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
368,9501686361,10,0,2024-02-29,0,33,19,25,0,25.0,2,5.225,0.0,490.36,6001.03,73040.29,8969.35,46864.85,68964.0,360336.9,74965.03,381635.52,-1924.74,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,38795.63,38795.63,0.0,0.0,0,82500.0,180,0,431062.49999999994,0
370,9501686368,10,2,2024-03-01,0,9,9,39,0,9.94,0,9.94,0.0,701.21,1976.1,80798.79,0.0,0.0,69297.0,688812.18,71273.1,803139.97,9525.69,0.83,6,13,5,295,273,17,8,7,265,8,0,1,8,134,0,1010,0,72909.9,72909.9,0.0,0.0,0,81500.0,60,0,810110.0,0
371,9501686371,10,2,2024-03-01,0,33,19,20,0,35.0,2,7.315,0.0,490.36,6001.03,72943.33,9066.31,66320.06,71754.26,524882.41,77755.29,533580.46,-4811.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,180,0,603487.5,0
372,9501686372,10,2,2024-03-01,0,33,19,20,0,35.0,2,7.315,0.0,490.36,6001.03,72943.33,9066.31,66320.06,71754.26,524882.41,77755.29,533580.46,-4811.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,180,0,603487.5,0
374,9501686375,10,2,2024-03-01,0,33,19,25,0,20.0,2,4.18,0.0,0.0,0.0,74530.65,8969.35,37491.88,68964.0,288269.52,68964.0,311538.12,5566.65,0.829,5,13,5,294,282,11,10,0,270,0,0,0,14,102,0,1010,0,31412.7,31412.7,0.0,0.0,0,83500.0,0,0,349030.0,0
375,9501686375,20,2,2024-03-01,0,17,20,25,0,100.0,2,2.6,0.0,0.0,0.0,78530.65,8969.35,23320.31,68964.0,179306.4,68964.0,204179.69,9566.65,0.0,5,13,5,294,282,11,10,0,270,0,0,0,14,102,0,1010,0,20475.0,20475.0,0.0,0.0,0,87500.0,0,0,227500.0,0
376,9501686376,10,2,2024-03-01,0,33,19,20,0,35.0,2,7.315,0.0,490.36,6001.03,72943.33,9066.31,66320.06,71754.26,524882.41,77755.29,533580.46,-4811.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,180,0,603487.5,0
380,9501686386,10,2,2024-03-01,0,33,19,25,0,40.0,2,8.36,0.0,429.07,6001.03,73101.58,8969.35,74983.77,68964.0,576539.04,74965.03,611129.21,-1863.45,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,62073.0,62073.0,0.0,0.0,0,82500.0,180,0,689700.0,0
382,9501686389,10,2,2024-03-01,0,12,21,41,0,19.951,0,19.951,0.0,2350.1,0.0,68149.9,0.0,0.0,67695.0,1350582.95,67695.0,1359658.65,454.9,0.824,5,13,5,35,40,11,10,8,40,9,0,0,14,109,0,1010,0,126589.1,126589.1,0.0,0.0,0,70500.0,0,0,1406545.5,0
386,9501686408,10,2,2024-03-02,0,33,19,20,0,30.0,2,6.27,0.0,490.36,6001.03,72943.33,9066.31,56845.76,71754.26,449899.21,77755.29,457354.68,-4811.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,46554.75,46554.75,0.0,0.0,0,82500.0,180,0,517274.99999999994,0
387,9501686409,10,2,2024-03-02,0,27,26,2,0,5.0,2,1.045,0.0,490.36,6437.47,79086.2,8923.44,9324.99,70839.0,74026.76,77276.47,82645.08,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,8323.43,8323.43,0.0,0.0,0,88500.0,180,0,92482.5,0
388,9501686410,10,2,2024-03-02,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
389,9501686411,10,2,2024-03-02,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
390,9501686420,10,2,2024-03-02,0,27,26,2,0,40.0,2,8.36,0.0,429.07,6437.47,79147.49,8923.44,74599.96,70839.0,592214.04,77276.47,661673.02,1871.02,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,66587.4,66587.4,0.0,0.0,0,88500.0,180,0,739860.0,0
391,9501686421,10,2,2024-03-02,0,33,19,20,0,25.0,2,5.225,0.0,0.0,0.0,72933.69,9066.31,47371.47,71754.26,374916.01,71754.26,381078.53,1179.43,0.824,5,13,5,29,26,11,10,8,27,9,0,0,14,153,0,1010,0,38560.5,38560.5,0.0,0.0,0,82000.0,0,0,428449.99999999994,0
392,9501686424,10,2,2024-03-02,0,12,21,41,0,11.93,0,11.93,0.0,1486.17,2527.71,68013.83,0.0,0.0,67695.0,807601.35,70222.71,811404.99,-2208.88,0.824,5,13,5,33,34,11,10,12,34,12,0,0,14,157,0,1010,0,74622.15,74622.15,0.0,0.0,0,69500.0,90,0,829135.0,0
393,9501686427,21,2,2024-03-04,0,17,20,25,0,2.0,2,0.052,0.0,0.0,0.0,78530.65,8969.35,466.41,68964.0,3586.13,68964.0,4083.59,9566.65,0.0,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,409.5,409.5,0.0,0.0,0,87500.0,0,0,4550.0,0
394,9501686427,22,2,2024-03-04,0,17,20,20,0,48.0,2,1.248,0.0,0.0,0.0,72884.61,14615.39,18240.01,71386.0,89089.73,71386.0,90959.99,1498.61,0.0,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,9828.0,9828.0,0.0,0.0,0,87500.0,0,0,109200.0,0
395,9501686430,10,2,2024-03-04,0,12,21,41,0,11.954,0,11.954,0.0,1483.19,2527.71,68016.81,0.0,0.0,67695.0,809226.03,70222.71,813072.95,-2205.9,0.824,5,13,5,33,34,11,10,12,34,12,0,0,14,157,0,1010,0,74772.27,74772.27,0.0,0.0,0,69500.0,90,0,830803.0,0
396,9501686431,10,2,2024-03-04,0,12,21,41,0,19.951,0,19.951,0.0,2350.1,0.0,68649.9,0.0,0.0,67695.0,1350582.95,67695.0,1369634.15,954.9,0.824,5,13,5,57,59,11,10,8,60,9,0,0,14,55,0,1010,0,127486.89,127486.89,0.0,0.0,0,71000.0,0,0,1416521.0,0
397,9501686439,10,2,2024-03-04,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
398,9501686440,10,2,2024-03-04,0,27,26,2,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,70839.0,518187.29,77276.47,578515.55,1809.73,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
399,9501686445,10,2,2024-03-04,0,27,26,2,0,34.0,2,7.106,0.0,504.78,6437.47,79071.78,8923.44,63409.96,70839.0,503381.93,77276.47,561884.07,1795.31,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,56599.29,56599.29,0.0,0.0,0,88500.0,180,0,628881.0,0
400,9501686447,10,2,2024-03-04,0,27,26,2,0,40.0,2,8.36,0.0,429.07,6437.47,79147.49,8923.44,74599.96,70839.0,592214.04,77276.47,661673.02,1871.02,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,66587.4,66587.4,0.0,0.0,0,88500.0,180,0,739860.0,0
402,9501686467,10,2,2024-03-05,0,33,19,25,0,12.0,2,2.508,0.0,1430.22,6073.77,73100.43,8969.35,22495.13,68964.0,172961.71,75037.77,183335.88,-1937.34,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,18847.62,18847.62,0.0,0.0,0,83500.0,180,0,209418.0,0
403,9501686470,10,2,2024-03-05,0,27,26,2,0,30.0,2,6.27,0.0,572.09,6437.47,79004.47,8923.44,55949.97,70839.0,444160.53,77276.47,495358.03,1728.0,0.826,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,49940.55,49940.55,0.0,0.0,0,88500.0,180,0,554895.0,0
406,9501686486,10,2,2024-03-05,0,27,26,35,0,6.0,2,1.254,0.0,6731.25,0.0,82170.15,8598.6,10782.64,68964.0,86480.86,68964.0,103041.37,13206.15,0.824,5,13,5,207,200,11,10,8,194,9,0,0,17,60,0,1010,0,0.0,0.0,0.0,22007.7,0,97500.0,0,0,122265.0,0
408,9501686492,10,2,2024-03-05,0,17,20,20,0,50.0,2,1.3,0.0,0.0,0.0,72884.61,14615.39,19000.01,71386.0,92801.8,71386.0,94749.99,1498.61,0.0,3,30,1,9,20,3,7,12,20,12,0,0,14,138,0,1010,0,0.0,0.0,0.0,20475.0,0,87500.0,0,0,113750.0,0
410,9501686501,10,2,2024-03-06,0,33,19,20,0,20.0,2,4.18,0.0,0.0,1024.42,75433.69,9066.31,37897.18,71754.26,299932.81,72778.68,315312.82,2655.01,0.824,6,13,5,128,128,16,9,0,124,0,0,0,14,124,0,1010,0,31788.9,31788.9,0.0,0.0,0,84500.0,30,0,353210.0,0
411,9501686524,10,2,2024-03-06,0,12,21,41,0,11.905,0,11.905,0.0,831.58,1733.63,69668.42,0.0,0.0,67695.0,805908.98,69428.63,829402.54,239.79,0.824,6,13,5,53,57,16,9,7,57,8,0,0,14,210,0,1010,0,76608.68,76608.68,0.0,0.0,1000,71500.0,60,0,851207.5,0
412,9501686525,10,2,2024-03-06,0,33,19,20,0,22.0,2,4.598,0.0,1243.37,1317.4,71190.32,9066.31,41686.89,71754.26,329926.09,73071.66,327333.09,-1881.34,0.824,6,13,5,213,214,15,14,8,205,9,0,0,14,151,0,1010,0,33726.33,33726.33,0.0,0.0,0,81500.0,40,0,374737.0,0
415,9501686545,10,2,2024-03-07,0,33,19,41,0,40.0,2,8.36,0.0,429.07,6067.71,73027.41,9043.52,75603.83,67695.0,565930.2,73762.71,610509.15,-735.3,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,62073.0,62073.0,0.0,0.0,0,82500.0,182,0,689700.0,0
417,9501686551,10,2,2024-03-07,0,33,19,41,0,40.0,2,8.36,0.0,429.07,6067.71,73027.41,9043.52,75603.83,67695.0,565930.2,73762.71,610509.15,-735.3,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,62073.0,62073.0,0.0,0.0,0,82500.0,182,0,689700.0,0
418,9501686553,10,2,2024-03-07,0,33,19,41,0,35.0,2,7.315,0.0,490.36,6067.71,72966.12,9043.52,66153.35,67695.0,495188.93,73762.71,533747.17,-796.59,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,182,0,603487.5,0
419,9501686565,10,2,2024-03-08,0,33,19,41,0,35.0,2,7.315,0.0,269.42,6101.04,73187.06,9043.52,66153.35,67695.0,495188.93,73796.04,535363.34,-608.98,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,183,0,603487.5,0
420,9501686566,10,2,2024-03-08,0,33,19,41,0,35.0,2,7.315,0.0,248.73,6101.04,73207.75,9043.52,66153.35,67695.0,495188.93,73796.04,535514.69,-588.29,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54313.88,54313.88,0.0,0.0,0,82500.0,183,0,603487.5,0
421,9501686571,11,2,2024-03-08,0,33,19,41,0,12.0,2,2.508,0.0,0.0,0.0,74456.48,9043.52,22681.15,67695.0,169779.06,67695.0,186736.85,6761.48,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,18847.62,18847.62,0.0,0.0,0,83500.0,0,0,209418.0,0
422,9501686571,12,2,2024-03-08,0,33,19,20,0,3.0,2,0.627,0.0,0.0,0.0,74433.69,9066.31,5684.58,71754.26,44989.92,71754.26,46669.92,2679.43,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,4711.91,4711.91,0.0,0.0,0,83500.0,0,0,52354.5,0
423,9501686578,10,2,2024-03-08,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6211.97,74972.33,8598.6,71884.3,68964.0,576539.04,75175.97,626768.68,-203.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,183,0,702240.0,0
424,9501686579,10,2,2024-03-08,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6211.97,74972.33,8598.6,71884.3,68964.0,576539.04,75175.97,626768.68,-203.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,183,0,702240.0,0
425,9501686585,10,2,2024-03-08,0,27,26,35,0,20.0,2,4.18,0.0,256.21,6211.97,75145.19,8598.6,35942.15,68964.0,288269.52,75175.97,314106.89,-30.78,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,31600.8,31600.8,0.0,0.0,0,84000.0,183,0,351120.0,0
426,9501686586,10,2,2024-03-08,0,33,19,41,0,15.0,2,3.135,0.0,256.21,6101.04,73200.27,9043.52,28351.44,67695.0,212223.83,73796.04,229482.85,-595.77,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,23277.38,23277.38,0.0,0.0,0,82500.0,183,0,258637.49999999997,0
428,9501686596,10,2,2024-03-09,0,12,21,41,0,19.915,0,19.915,0.0,666.62,2564.08,69833.38,0.0,0.0,67695.0,1348145.93,70259.08,1390731.76,-425.7,0.824,1,30,1,259,260,1,2,8,252,9,0,0,14,185,0,1010,0,0.0,0.0,0.0,252721.35,0,70500.0,90,0,1404007.5,0
430,9501686613,10,2,2024-03-09,0,33,19,41,0,60.0,2,12.54,0.0,745.22,0.0,76211.26,9043.52,113405.74,67695.0,848895.3,67695.0,955689.2,8516.26,0.824,5,13,5,36,39,11,10,8,39,9,0,0,14,82,0,1010,0,97059.6,97059.6,0.0,0.0,0,86000.0,0,0,1078440.0,0
438,9501686621,10,2,2024-03-09,0,9,9,47,0,9.964,0,9.964,0.0,699.52,1976.1,80800.48,0.0,0.0,72368.0,721074.75,74344.1,805095.98,6456.38,0.832,6,13,5,295,273,17,8,7,265,8,0,1,8,134,0,1010,0,73085.94,73085.94,0.0,0.0,0,81500.0,60,0,812066.0,0
441,9501686629,10,2,2024-03-10,0,27,26,35,0,34.0,2,7.106,0.0,504.78,6178.03,74896.62,8598.6,61101.65,68964.0,490058.18,75142.03,532215.38,-245.41,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53721.36,53721.36,0.0,0.0,0,84000.0,182,0,596904.0,0
442,9501686632,10,2,2024-03-10,0,27,26,35,0,32.0,2,6.688,0.0,256.21,6178.03,75145.19,8598.6,57507.44,68964.0,461231.23,75142.03,502571.03,3.16,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,50561.28,50561.28,0.0,0.0,0,84000.0,182,0,561792.0,0
443,9501686634,10,2,2024-03-10,0,27,26,35,0,34.0,2,7.106,0.0,504.78,6178.03,74896.62,8598.6,61101.65,68964.0,490058.18,75142.03,532215.38,-245.41,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53721.36,53721.36,0.0,0.0,0,84000.0,182,0,596904.0,0
444,9501686635,10,2,2024-03-10,0,27,26,35,0,34.0,2,7.106,0.0,248.73,6178.03,75152.67,8598.6,61101.65,68964.0,490058.18,75142.03,534034.87,10.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53721.36,53721.36,0.0,0.0,0,84000.0,182,0,596904.0,0
445,9501686646,10,2,2024-03-11,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6211.97,74972.33,8598.6,71884.3,68964.0,576539.04,75175.97,626768.68,-203.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,183,0,702240.0,0
455,9501686656,10,2,2024-03-11,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6211.97,74972.33,8598.6,71884.3,68964.0,576539.04,75175.97,626768.68,-203.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,183,0,702240.0,0
456,9501686659,10,2,2024-03-11,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6211.97,74972.33,8598.6,71884.3,68964.0,576539.04,75175.97,626768.68,-203.64,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,183,0,702240.0,0
457,9501686660,10,2,2024-03-11,0,34,22,45,0,33.0,2,6.897,0.0,0.0,0.0,78909.09,9090.91,62700.01,67695.0,466892.42,67695.0,544235.99,11214.09,0.0,5,13,5,289,284,8,14,8,272,9,0,0,15,124,0,1010,0,54624.24,54624.24,0.0,0.0,0,88000.0,0,0,606936.0,0
459,9501686664,10,2,2024-03-11,0,33,19,41,0,50.0,2,10.45,0.0,894.26,3175.7,74562.22,9043.52,94504.78,67695.0,707412.75,70870.7,779175.2,3691.52,0.824,5,13,5,159,149,11,10,7,142,8,0,0,14,157,0,1010,0,79472.25,79472.25,0.0,0.0,0,84500.0,93,0,883024.9999999999,0
461,9501686686,10,2,2024-03-12,0,12,21,41,0,11.954,0,11.954,0.0,1483.19,2582.26,69516.81,0.0,0.0,67695.0,809226.03,70277.26,831003.95,-760.45,0.824,5,13,5,19,4,11,10,7,4,8,0,0,14,157,0,1010,0,76386.06,76386.06,0.0,0.0,0,71000.0,90,0,848734.0,0
462,9501686687,10,2,2024-03-12,0,33,19,41,0,10.0,2,2.09,0.0,0.0,0.0,74456.48,9043.52,18900.96,67695.0,141482.55,67695.0,155614.04,6761.48,0.824,6,13,5,120,110,16,9,8,106,9,0,0,14,132,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
463,9501686688,10,2,2024-03-12,0,27,26,35,0,35.0,2,7.315,0.0,490.36,6245.92,74911.04,8598.6,62898.76,68964.0,504471.66,75209.92,547974.26,-298.88,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55301.4,55301.4,0.0,0.0,0,84000.0,184,0,614460.0,0
464,9501686692,10,2,2024-03-12,0,27,26,35,0,35.0,2,7.315,0.0,490.36,6245.92,74911.04,8598.6,62898.76,68964.0,504471.66,75209.92,547974.26,-298.88,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55301.4,55301.4,0.0,0.0,0,84000.0,184,0,614460.0,0
465,9501686693,10,2,2024-03-12,0,27,26,35,0,40.0,2,8.36,0.0,429.07,6245.92,74972.33,8598.6,71884.3,68964.0,576539.04,75209.92,626768.68,-237.59,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,63201.6,63201.6,0.0,0.0,0,84000.0,184,0,702240.0,0
467,9501686696,10,2,2024-03-12,0,17,20,41,0,50.0,2,1.3,0.0,0.0,1072.91,73884.61,14615.39,19000.01,68418.8,88944.44,69491.71,96049.99,4392.9,0.0,5,6,2,61,56,10,6,0,56,0,0,0,14,5,0,1010,0,0.0,0.0,0.0,20709.0,0,88500.0,30,0,115050.0,0
468,9501686697,10,2,2024-03-12,0,27,26,35,0,4.0,2,0.836,0.0,1192.39,6245.92,74209.01,8598.6,7188.43,68964.0,57653.9,75209.92,62038.73,-1000.91,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,6320.16,6320.16,0.0,0.0,0,84000.0,184,0,70224.0,0
473,9501686706,10,2,2024-03-12,0,12,21,41,0,19.915,0,19.915,0.0,1091.8,2582.26,69908.2,0.0,0.0,67695.0,1348145.93,70277.26,1392221.8,-369.06,0.824,5,13,5,19,4,11,10,7,4,8,0,0,14,157,0,1010,0,127256.85,127256.85,0.0,0.0,0,71000.0,90,0,1413965.0,0
485,9501686765,10,2,2024-03-14,0,33,19,41,0,30.0,2,6.27,0.0,0.0,0.0,74456.48,9043.52,56702.87,67695.0,424447.65,67695.0,466842.13,6761.48,0.824,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,47119.05,47119.05,0.0,0.0,0,83500.0,0,0,523544.99999999994,0
486,9501686766,10,2,2024-03-14,0,33,19,41,0,15.0,2,3.135,0.0,0.0,0.0,74456.48,9043.52,28351.44,67695.0,212223.83,67695.0,233421.06,6761.48,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,23559.53,23559.53,0.0,0.0,0,83500.0,0,0,261772.49999999997,0
489,9501686769,20,2,2024-03-14,0,33,19,41,0,48.0,2,10.032,0.0,1281.2,2982.33,71675.28,9043.52,90724.59,67695.0,679116.24,70677.33,719046.41,997.95,0.824,1,30,1,259,260,1,2,8,252,9,0,0,14,185,0,1010,0,0.0,0.0,0.0,148072.32,0,82000.0,90,0,822624.0,0
494,9501686791,10,2,2024-03-14,0,17,20,20,0,70.0,2,1.82,0.0,9645.05,2178.15,73739.56,14615.39,26600.01,71386.0,129922.52,73564.15,134206.0,175.41,0.0,0,25,7,91,79,0,4,8,78,9,0,0,14,105,0,1010,0,0.0,0.0,0.0,32104.8,0,98000.0,55,0,178360.0,0
496,9501686794,10,2,2024-03-14,0,17,20,20,0,100.0,2,2.6,0.0,2599.49,3636.99,72785.12,14615.39,38000.01,71386.0,185603.6,75022.99,189241.31,-2237.87,0.0,4,1,0,103,95,6,12,7,181,8,0,0,14,175,0,1010,0,0.0,0.0,0.0,42120.0,0,90000.0,100,0,234000.0,0
508,9501686881,10,2,2024-03-18,0,33,19,41,0,10.0,2,2.09,0.0,0.0,0.0,74456.48,9043.52,18900.96,67695.0,141482.55,67695.0,155614.04,6761.48,0.824,6,13,5,333,313,16,9,0,300,0,0,0,14,148,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
509,9501686882,10,2,2024-03-18,0,33,19,41,0,10.0,2,2.09,0.0,0.0,0.0,74456.48,9043.52,18900.96,67695.0,141482.55,67695.0,155614.04,6761.48,0.824,6,13,5,333,313,16,9,0,300,0,0,0,14,148,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
