,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
745,9503657569,10,1,2024-01-19,0,12,21,86,0,25.018,0,25.018,0.0,2968.1,2899.49,68781.9,0.0,0.0,73218.99,1831792.69,76118.48,1720785.57,-7336.58,0.821,4,1,0,77,74,6,12,7,73,8,0,0,14,150,0,1011,1,0.0,0.0,0.0,323107.47,0,71750.0,100,0,1795041.5,2
749,9503657578,10,1,2024-01-19,0,12,21,86,0,24.775,0,24.775,0.0,4404.14,2153.1,69595.86,0.0,0.0,73218.99,1814000.48,75372.09,1724237.43,-5776.23,0.821,1,30,1,328,303,1,2,8,291,9,0,0,14,73,0,1011,1,0.0,0.0,0.0,330003.0,0,74000.0,72,0,1833350.0,2
750,9503657579,10,1,2024-01-19,0,7,28,102,0,24.902,0,24.902,0.0,1213.52,2573.17,69536.48,0.0,0.0,71118.01,1770980.69,73691.18,1731597.42,-4154.7,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,317126.97,0,70750.0,90,0,1761816.5,2
751,9503657580,10,1,2024-01-19,0,12,21,86,0,19.951,0,19.951,0.0,2551.7,2627.72,69698.3,0.0,0.0,73218.99,1460792.07,75846.71,1390550.78,-6148.41,0.821,5,12,4,172,164,12,10,7,156,8,0,0,14,83,0,1011,1,0.0,0.0,0.0,259462.76,0,72250.0,90,0,1441459.75,2
752,9503657581,10,1,2024-01-20,0,7,28,102,0,24.927,0,24.927,0.0,1212.3,2573.17,69537.7,0.0,0.0,71118.01,1772758.64,73691.18,1733366.25,-4153.48,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,317445.35,0,70750.0,90,0,1763585.25,2
753,9503657585,10,1,2024-01-20,0,1,18,128,0,18.585,0,18.585,0.0,1783.8,3246.01,74716.2,0.0,0.0,71118.0,1321728.03,74364.01,1388600.58,352.19,0.82,7,6,2,303,288,14,5,7,257,8,0,0,13,41,0,1011,1,0.0,0.0,0.0,255915.45,0,76500.0,105,0,1421752.5,2
754,9503657586,10,1,2024-01-20,0,12,21,86,0,25.043,0,25.043,0.0,4357.01,2153.1,69642.99,0.0,0.0,73218.99,1833623.17,75372.09,1744069.4,-5729.1,0.821,1,30,1,328,303,1,2,8,291,9,0,0,14,73,0,1011,1,0.0,0.0,0.0,333572.76,0,74000.0,72,0,1853182.0,2
756,9503657592,10,1,2024-01-20,0,12,21,86,0,30.037,0,30.037,0.0,4478.45,4412.88,73521.55,0.0,0.0,73218.99,2199278.8,77631.87,2208366.8,-4110.32,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,421719.48,0,78000.0,140,0,2342886.0,2
758,9503657599,10,1,2024-01-20,0,12,21,86,0,19.927,0,19.927,0.0,1284.04,2582.26,69715.96,0.0,0.0,73218.99,1459034.81,75801.25,1389229.93,-6085.29,0.821,5,6,2,195,196,10,6,7,190,8,0,0,14,180,0,1011,1,0.0,0.0,0.0,254667.06,0,71000.0,90,0,1414817.0,2
760,9503657601,10,1,2024-01-20,0,12,21,86,0,19.829,0,19.829,0.0,1284.07,1757.88,71215.93,0.0,0.0,73218.99,1451859.35,74976.87,1412140.68,-3760.94,0.821,5,6,2,4,22,10,6,7,22,8,0,0,14,156,0,1011,1,0.0,0.0,0.0,258768.45,0,72500.0,60,0,1437602.5,2
763,9503657607,10,1,2024-01-20,0,12,21,86,0,30.061,0,30.061,0.0,5101.55,2206.44,72898.45,0.0,0.0,73218.99,2201036.06,75425.43,2191400.31,-2526.98,0.821,4,22,6,20,19,5,11,7,19,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,422056.44,0,78000.0,70,0,2344758.0,2
771,9503657625,10,1,2024-01-22,0,12,21,86,0,24.945,0,24.945,0.0,1211.43,2936.87,70038.57,0.0,0.0,73218.99,1826447.71,76155.86,1747112.13,-6117.29,0.821,5,6,2,178,174,10,6,7,169,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,319919.63,0,71250.0,102,0,1777331.25,2
772,9503657626,10,1,2024-01-22,0,12,21,86,0,32.18,0,32.18,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,2356187.1,77053.99,2252600.0,-7053.99,0.821,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,422845.2,0,73000.0,130,3000,2349140.0,2
775,9503657638,10,1,2024-01-23,0,12,21,86,0,30.037,0,30.037,0.0,4478.45,4507.44,73521.55,0.0,0.0,73218.99,2199278.8,77726.43,2208366.8,-4204.88,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,421719.48,0,78000.0,143,0,2342886.0,2
776,9503657641,10,1,2024-01-24,0,12,21,124,0,32.442,0,32.442,0.0,0.0,3835.0,70000.0,0.0,0.0,73000.47,2368281.25,76835.47,2270940.0,-6835.47,0.823,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,426287.88,0,73000.0,130,3000,2368266.0,2
784,9503657650,10,1,2024-01-24,0,13,23,131,0,25.359,0,25.359,0.0,5374.09,3411.03,75015.11,0.0,0.0,74150.58,1880384.56,77561.61,1902308.17,-2546.5,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,366946.15,0,80389.2,105,0,2038589.7228,2
785,9503657651,10,1,2024-01-24,0,13,23,131,0,25.043,0,25.043,0.0,5441.9,3411.03,74947.3,0.0,0.0,74150.58,1856952.97,77561.61,1876905.23,-2614.31,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,362373.61,0,80389.2,105,0,2013186.7355999998,2
786,9503657652,10,1,2024-01-24,0,33,19,86,0,5.0,2,1.045,0.0,5096.73,1992.26,70997.56,8905.71,9306.47,73218.99,76513.84,75211.25,74192.45,-4213.69,0.821,6,13,5,217,212,15,14,13,205,13,0,0,14,87,0,1011,1,0.0,0.0,0.0,15988.5,0,85000.0,58,0,88825.0,2
787,9503657653,10,1,2024-01-24,0,13,23,131,0,24.994,0,24.994,0.0,5452.57,3411.03,74936.63,0.0,0.0,74150.58,1853319.6,77561.61,1872966.13,-2624.98,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,361664.58,0,80389.2,105,0,2009247.6648,2
788,9503657654,10,1,2024-01-24,0,33,19,86,0,18.0,2,3.762,0.0,5096.73,1164.38,70997.56,8905.71,33503.28,73218.99,275449.84,74383.37,267092.82,-3385.81,0.821,6,13,5,216,213,15,14,13,205,13,0,0,14,92,0,1011,1,0.0,0.0,0.0,0.0,0,85000.0,40,0,319770.0,2
789,9503657655,10,1,2024-01-24,0,13,23,131,0,25.359,0,25.359,0.0,5374.09,3411.03,75015.11,0.0,0.0,74150.58,1880384.56,77561.61,1902308.17,-2546.5,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,366946.15,0,80389.2,105,0,2038589.7228,2
790,9503657656,10,1,2024-01-24,0,13,23,131,0,25.286,0,25.286,0.0,5389.61,3411.03,74999.59,0.0,0.0,74150.58,1874971.57,77561.61,1896439.63,-2562.02,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,365889.84,0,80389.2,105,0,2032721.3112,2
791,9503657657,10,1,2024-01-24,0,13,23,131,0,24.166,0,24.166,0.0,1355.62,3411.03,79033.58,0.0,0.0,74150.58,1791922.92,77561.61,1909925.49,1471.97,0.821,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,349683.37,0,80389.2,105,0,1942685.4072,2
792,9503657666,10,1,2024-01-24,0,7,28,133,0,25.055,0,25.055,0.0,1314.5,2573.17,69435.5,0.0,0.0,73091.27,1831301.77,75664.44,1739706.45,-6228.94,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,319075.43,0,70750.0,90,0,1772641.25,2
793,9503657667,10,1,2024-01-24,0,15,6,80,0,24.97,0,24.97,0.0,3008.79,4667.47,73991.21,0.0,0.0,69779.0,1742381.63,74446.47,1847560.51,-455.26,0.821,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,346084.2,0,77000.0,150,0,1922690.0,2
794,9503657671,10,1,2024-01-24,0,7,28,133,0,30.11,0,30.11,0.0,2840.28,3010.62,71659.72,0.0,0.0,73091.27,2200778.14,76101.89,2157674.17,-4442.17,0.819,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,403775.1,0,74500.0,100,0,2243195.0,2
795,9503657673,10,1,2024-01-24,0,12,21,124,0,25.176,0,25.176,0.0,3560.19,2664.09,69689.81,0.0,0.0,73000.47,1837859.83,75664.56,1754510.66,-5974.75,0.823,5,12,4,321,310,12,10,10,166,4,0,0,14,170,0,1011,1,0.0,0.0,0.0,331945.56,0,73250.0,90,0,1844141.9999999998,2
796,9503657675,10,1,2024-01-25,0,12,21,124,0,25.2,0,25.2,4000.0,4194.67,2813.01,68805.33,0.0,0.0,73000.47,1839611.84,75813.48,1733894.32,-7008.15,0.823,4,10,3,162,145,4,0,7,140,8,0,0,14,18,0,1011,1,0.0,0.0,0.0,331128.0,0,69000.0,100,0,1738800.0,2
798,9503657679,10,1,2024-01-25,0,7,28,133,0,25.055,0,25.055,0.0,1206.11,2573.17,69543.89,0.0,0.0,73091.27,1831301.77,75664.44,1742422.16,-6120.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,319075.43,0,70750.0,90,0,1772641.25,2
799,9503657682,10,1,2024-01-25,0,12,21,124,0,17.91,0,17.91,3000.0,3669.67,2617.09,70830.33,0.0,0.0,73000.47,1307438.42,75617.56,1268571.21,-4787.23,0.823,5,13,5,240,253,7,1,7,245,8,0,0,14,30,0,1011,1,0.0,0.0,0.0,240173.1,0,71500.0,90,0,1280565.0,2
801,9503657684,10,1,2024-01-25,0,12,21,124,0,29.915,0,29.915,0.0,4489.42,4570.48,73510.58,0.0,0.0,73000.47,2183809.06,77570.95,2199069.0,-4060.37,0.823,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,420006.6,0,78000.0,145,0,2333370.0,2
804,9503657687,10,1,2024-01-25,0,7,28,77,0,25.146,0,25.146,0.0,12109.28,3323.8,70140.72,0.0,0.0,70854.72,1781712.79,74178.52,1763758.55,-4037.8,0.82,0,25,7,212,206,0,4,7,199,8,0,0,17,201,0,1011,1,0.0,0.0,0.0,372286.53,0,82250.0,100,0,2068258.5,2
809,9503657701,10,1,2024-01-25,0,12,21,124,0,29.866,0,29.866,0.0,4298.08,0.0,69201.92,0.0,0.0,73000.47,2180232.04,73000.47,2066784.54,-3798.55,0.823,4,10,3,131,132,4,0,7,123,8,0,0,14,125,0,1011,1,0.0,0.0,0.0,395127.18,0,73500.0,0,0,2195151.0,2
811,9503657703,10,1,2024-01-27,0,12,21,124,0,34.897,0,34.897,0.0,4962.85,2121.58,69837.15,0.0,0.0,73000.47,2547497.4,75122.05,2437107.02,-5284.9,0.823,4,22,6,114,103,5,11,7,99,8,0,0,14,97,0,1011,1,0.0,0.0,0.0,471109.5,200,75000.0,70,0,2617275.0,2
813,9503657705,10,1,2024-01-27,0,12,21,124,0,25.103,0,25.103,3500.0,3424.38,2235.81,69575.62,0.0,0.0,73000.47,1832530.8,75236.28,1746556.79,-5660.66,0.823,4,10,3,233,256,4,0,8,248,9,0,0,14,52,0,1011,1,0.0,0.0,0.0,329853.42,0,69500.0,79,0,1744658.5,2
821,9503657718,10,1,2024-01-27,0,12,21,124,0,20.122,0,20.122,0.0,1287.14,2582.26,69712.86,0.0,0.0,73000.47,1468915.46,75582.73,1402762.17,-5869.87,0.823,5,6,2,195,196,10,6,7,190,8,0,0,14,180,0,1011,1,0.0,0.0,0.0,257159.16,0,71000.0,90,0,1428662.0,2
826,9503657731,10,1,2024-01-29,0,12,21,144,0,30.279,0,30.279,0.0,4500.31,3624.86,73499.69,0.0,0.0,73640.44,2229758.88,77265.3,2225497.11,-3765.61,0.825,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,425117.16,0,78000.0,115,0,2361762.0,2
827,9503657734,10,1,2024-01-29,0,12,21,144,0,35.879,0,35.879,0.0,0.0,3835.0,70000.0,0.0,0.0,73640.44,2642145.35,77475.44,2511530.0,-7475.44,0.825,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,471450.06,0,73000.0,130,3000,2619167.0,2
828,9503657735,10,1,2024-01-29,0,0,16,140,0,21.092,0,21.092,0.0,1656.74,3161.15,72843.26,0.0,0.0,73083.67,1541480.77,76244.82,1536410.04,-3401.56,0.824,7,6,2,303,288,14,5,7,257,8,0,0,11,41,0,1011,1,0.0,0.0,0.0,282843.72,0,74500.0,105,0,1571354.0,2
829,9503657736,10,1,2024-01-29,0,7,28,133,0,25.128,0,25.128,0.0,813.52,2573.17,69936.48,0.0,0.0,73091.27,1836637.43,75664.44,1757363.87,-5727.96,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,320005.08,0,70750.0,90,0,1777806.0,2
832,9503657739,10,1,2024-01-29,0,7,28,133,0,25.079,0,25.079,0.0,815.11,2573.17,69934.89,0.0,0.0,73091.27,1833055.96,75664.44,1753897.11,-5729.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,319381.07,0,70750.0,90,0,1774339.25,2
838,9503657749,10,1,2024-01-29,0,12,21,144,0,24.994,0,24.994,0.0,2097.14,2861.3,70152.86,0.0,0.0,73640.44,1840569.16,76501.74,1753400.58,-6348.88,0.825,5,12,4,76,71,12,10,7,166,8,0,0,14,83,0,1011,1,0.0,0.0,0.0,325046.97,0,72250.0,98,0,1805816.5,2
839,9503657750,10,1,2024-01-29,0,7,28,133,0,24.811,0,24.811,0.0,823.92,2573.17,69926.08,0.0,0.0,73091.27,1813467.5,75664.44,1734935.97,-5738.36,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,315968.09,0,70750.0,90,0,1755378.25,2
840,9503657753,10,1,2024-01-29,0,12,21,144,0,20.121,0,20.121,0.0,1658.27,3076.28,70841.73,0.0,0.0,73640.44,1481719.29,76716.72,1425406.45,-5874.99,0.825,7,6,2,302,288,14,5,7,257,8,0,0,14,141,0,1011,1,0.0,0.0,0.0,262579.05,0,72500.0,105,0,1458772.5,2
843,9503657757,10,1,2024-01-30,0,12,21,144,0,47.709,0,47.709,0.0,0.0,3835.0,70000.0,0.0,0.0,73640.44,3513311.75,77475.44,3339630.0,-7475.44,0.825,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,626896.26,0,73000.0,130,3000,3482757.0,2
844,9503657758,10,1,2024-01-30,0,12,21,144,0,32.0,0,32.0,0.0,0.0,3835.0,70000.0,0.0,0.0,73640.44,2356494.08,77475.44,2240000.0,-7475.44,0.825,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,420480.0,0,73000.0,130,3000,2336000.0,2
845,9503657761,10,1,2024-01-30,0,7,28,133,0,25.006,0,25.006,0.0,1208.47,2573.17,69541.53,0.0,0.0,73091.27,1827720.3,75664.44,1738955.5,-6122.91,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,318451.41,0,70750.0,90,0,1769174.5,2
846,9503657766,10,1,2024-01-30,0,33,19,124,0,6.0,2,1.254,0.0,6140.35,2244.83,85960.09,8899.56,11160.05,73000.47,91542.59,75245.3,107793.95,10714.79,0.823,6,13,5,338,315,15,14,8,302,9,0,0,14,14,0,1011,1,0.0,0.0,0.0,22797.72,0,101000.0,55,0,126654.0,2
848,9503657773,10,1,2024-01-30,0,15,6,80,0,25.067,0,25.067,0.0,2962.3,4667.47,74037.7,0.0,0.0,69779.0,1749150.19,74446.47,1855903.03,-408.77,0.821,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,347428.62,0,77000.0,150,0,1930159.0,2
850,9503657777,10,1,2024-01-30,0,12,21,144,0,29.842,0,29.842,0.0,4500.41,3656.38,73499.59,0.0,0.0,73640.44,2197578.01,77296.82,2193374.76,-3797.23,0.825,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,418981.68,0,78000.0,116,0,2327676.0,2
852,9503657780,10,1,2024-01-30,0,12,21,144,0,19.976,0,19.976,0.0,1290.28,2639.64,69709.72,0.0,0.0,73640.44,1471041.43,76280.08,1392521.37,-6570.36,0.825,5,6,2,180,169,10,6,7,163,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,255293.28,0,71000.0,92,0,1418296.0,2
855,9503657788,10,1,2024-01-31,0,12,21,144,0,24.8,0,24.8,0.0,5364.89,8285.05,71035.11,0.0,0.0,73640.44,1826282.91,81925.49,1761670.73,-10890.38,0.825,4,22,6,317,302,5,11,7,290,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,341496.0,100,76500.0,268,0,1897200.0,2
856,9503657791,10,1,2024-01-31,0,12,21,144,0,35.782,0,35.782,0.0,0.0,3835.0,70000.0,0.0,0.0,73640.44,2635002.22,77475.44,2504740.0,-7475.44,0.825,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,470175.48,0,73000.0,130,3000,2612085.9999999995,2
863,9503657803,10,0,2024-02-01,0,12,21,148,0,25.079,0,25.079,0.0,2762.33,2727.74,72237.67,0.0,0.0,73736.11,1849227.9,76463.85,1811648.53,-4226.18,0.823,5,13,5,308,276,7,1,7,266,8,0,0,14,30,0,1011,1,0.0,0.0,0.0,338566.5,0,75000.0,90,0,1880925.0,2
866,9503657806,10,0,2024-02-01,0,12,21,148,0,24.933,0,24.933,0.0,5255.69,2093.29,68744.31,0.0,0.0,73736.11,1838462.43,75829.4,1714001.88,-7085.09,0.823,4,22,6,145,141,5,11,8,136,9,0,0,14,199,0,1011,1,0.0,0.0,0.0,332107.56,0,74000.0,70,0,1845042.0,2
868,9503657813,10,0,2024-02-01,0,12,21,148,0,24.885,0,24.885,0.0,5023.59,3030.82,69976.41,0.0,0.0,73736.11,1834923.1,76766.93,1741362.96,-6790.52,0.823,1,30,1,285,290,1,2,7,277,8,0,0,14,119,0,1011,1,0.0,0.0,0.0,335947.5,0,75000.0,100,0,1866375.0000000002,2
869,9503657814,10,0,2024-02-01,0,12,21,148,0,24.86,0,24.86,0.0,4698.32,3030.82,70301.68,0.0,0.0,73736.11,1833079.69,76766.93,1747699.76,-6465.25,0.823,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,335610.0,0,75000.0,100,0,1864500.0,2
870,9503657816,10,0,2024-02-02,0,12,21,148,0,19.903,0,19.903,0.0,1287.16,2582.26,69712.84,0.0,0.0,73736.11,1467569.8,76318.37,1387494.65,-6605.53,0.823,5,6,2,318,301,10,6,7,289,8,0,0,14,156,0,1011,1,0.0,0.0,0.0,254360.34,0,71000.0,90,0,1413113.0,2
872,9503657822,10,0,2024-02-02,0,12,21,78,0,19.878,0,19.878,0.0,1287.2,2697.03,69712.8,0.0,0.0,73701.57,1465039.81,76398.6,1385751.04,-6685.8,0.823,5,6,2,195,196,10,6,7,190,8,0,0,14,180,0,1011,1,0.0,0.0,0.0,254040.84,0,71000.0,94,0,1411338.0,2
873,9503657827,10,0,2024-02-02,0,12,21,78,0,48.019,0,48.019,0.0,0.0,3835.0,70000.0,0.0,0.0,73701.57,3539075.69,77536.57,3361330.0,-7536.57,0.823,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,630969.66,0,73000.0,130,3000,3505387.0,2
874,9503657828,10,0,2024-02-02,0,12,21,78,0,24.836,0,24.836,4500.0,3816.46,3500.55,72183.54,0.0,0.0,73701.57,1830452.19,77202.12,1792750.4,-5018.58,0.823,5,13,5,80,84,7,1,7,82,8,0,0,14,200,0,1011,1,0.0,0.0,0.0,339756.48,0,71500.0,120,0,1775774.0,2
875,9503657830,10,0,2024-02-03,0,12,21,78,0,29.842,0,29.842,0.0,2854.17,2950.0,70145.83,0.0,0.0,73701.57,2199402.25,76651.57,2093291.86,-6505.74,0.823,4,1,0,103,95,6,12,7,181,8,0,0,14,175,0,1011,1,0.0,0.0,0.0,392123.88,0,73000.0,100,0,2178466.0,2
880,9503657839,10,0,2024-02-03,0,12,21,78,0,25.03,0,25.03,0.0,4666.41,3030.82,70333.59,0.0,0.0,73701.57,1844750.3,76732.39,1760449.76,-6398.8,0.823,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,337905.0,0,75000.0,100,0,1877250.0,2
883,9503657847,10,0,2024-02-03,0,12,21,78,0,25.128,0,25.128,4000.0,4206.69,2752.4,67293.31,0.0,0.0,73701.57,1851973.05,76453.97,1690946.29,-9160.66,0.823,4,10,3,320,304,4,0,7,299,8,0,0,14,18,0,1011,1,0.0,0.0,0.0,323397.36,0,67500.0,100,0,1696140.0,2
885,9503657850,10,0,2024-02-03,0,12,21,78,0,30.134,0,30.134,0.0,3626.43,3756.2,67873.57,0.0,0.0,73701.57,2220923.11,77457.77,2045302.16,-9584.2,0.823,2,30,1,85,81,2,3,7,49,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,387824.58,0,71500.0,130,0,2154581.0,2
886,9503657851,10,0,2024-02-03,0,7,28,75,0,30.159,0,30.159,0.0,2840.27,3010.62,71659.73,0.0,0.0,73272.66,2209830.15,76283.28,2161185.8,-4623.55,0.819,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,404432.19,0,74500.0,100,0,2246845.5,2
894,9503657864,10,0,2024-02-05,0,15,6,84,0,30.159,0,30.159,0.0,2873.68,4667.47,74126.32,0.0,0.0,74481.61,2246290.88,79149.08,2235575.68,-5022.76,0.819,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,418003.74,0,77000.0,150,0,2322243.0,2
896,9503657870,10,0,2024-02-05,0,12,21,78,0,30.279,0,30.279,0.0,3626.52,3756.2,67873.48,0.0,0.0,73701.57,2231609.84,77457.77,2055141.1,-9584.29,0.823,2,30,1,46,44,2,3,7,49,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,389690.73,0,71500.0,130,0,2164948.5,2
898,9503657872,10,0,2024-02-05,0,12,21,78,0,48.019,0,48.019,0.0,0.0,3835.0,70000.0,0.0,0.0,73701.57,3539075.69,77536.57,3361330.0,-7536.57,0.823,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,630969.66,0,73000.0,130,3000,3505387.0,2
899,9503657873,10,0,2024-02-06,0,15,6,84,0,29.328,0,29.328,0.0,2880.93,4667.47,74119.07,0.0,0.0,74481.61,2184396.66,79149.08,2173764.08,-5030.01,0.819,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,406486.08,0,77000.0,150,0,2258256.0,2
900,9503657874,10,0,2024-02-06,0,12,21,78,0,32.151,0,32.151,0.0,0.0,3835.0,70000.0,0.0,0.0,73701.57,2369579.18,77536.57,2250570.0,-7536.57,0.823,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,422464.14,0,73000.0,130,3000,2347023.0000000005,2
909,9503657886,10,0,2024-02-06,0,12,21,78,0,30.571,0,30.571,0.0,3626.48,3756.2,67873.52,0.0,0.0,73701.57,2253130.7,77457.77,2074961.38,-9584.25,0.823,2,30,1,85,81,2,3,7,49,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,393448.77,0,71500.0,130,0,2185826.5,2
910,9503657888,10,0,2024-02-06,0,12,21,78,0,19.903,0,19.903,0.0,1287.16,1757.88,71212.84,0.0,0.0,73701.57,1466882.35,75459.45,1417349.15,-4246.61,0.823,5,6,2,4,22,10,6,7,22,8,0,0,14,156,0,1011,1,0.0,0.0,0.0,259734.15,0,72500.0,60,0,1442967.5,2
912,9503657895,10,0,2024-02-07,0,12,21,78,0,35.723,0,35.723,0.0,0.0,2950.0,68500.0,0.0,0.0,73701.57,2632841.19,76651.57,2447025.5,-8151.57,0.823,2,30,1,205,190,2,3,8,184,9,0,0,14,188,0,1011,1,0.0,0.0,0.0,469400.22,0,73000.0,100,4500,2607779.0,2
913,9503657896,10,0,2024-02-07,0,12,21,78,0,32.029,0,32.029,0.0,0.0,0.0,70000.0,0.0,0.0,73701.57,2360587.59,73701.57,2242030.0,-3701.57,0.823,2,30,1,179,179,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,420861.06,0,73000.0,0,3000,2338117.0000000005,2
914,9503657897,10,0,2024-02-07,0,12,21,78,0,24.787,0,24.787,4000.0,4264.56,2807.45,67235.44,0.0,0.0,73701.57,1826840.82,76509.02,1666564.85,-9273.58,0.823,4,10,3,320,304,4,0,7,299,8,0,0,14,18,0,1011,1,0.0,0.0,0.0,319008.69,0,67500.0,102,0,1673122.5,2
918,9503657901,10,0,2024-02-07,0,12,21,78,0,31.738,0,31.738,0.0,0.0,2950.0,68000.0,0.0,0.0,73701.57,2339140.43,76651.57,2158184.0,-8651.57,0.823,1,30,1,266,233,1,2,7,225,8,0,0,14,152,0,1011,1,0.0,0.0,0.0,417037.32,0,73000.0,100,5000,2316874.0,2
921,9503657904,10,0,2024-02-07,0,12,21,87,0,34.884,0,34.884,0.0,4461.09,2950.0,68538.91,0.0,0.0,73059.71,2548614.92,76009.71,2390911.34,-7470.8,0.821,1,30,1,297,281,1,2,7,270,8,0,0,14,4,0,1011,1,0.0,0.0,0.0,458375.76,0,73000.0,100,0,2546532.0,2
922,9503657907,10,0,2024-02-07,0,12,21,87,0,31.864,0,31.864,0.0,0.0,3835.0,70000.0,0.0,0.0,73059.71,2327974.6,76894.71,2230480.0,-6894.71,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,418692.96,0,73000.0,130,3000,2326072.0,2
928,9503657916,10,0,2024-02-07,0,12,21,87,0,24.994,0,24.994,0.0,4673.13,3030.82,70326.87,0.0,0.0,73059.71,1826054.39,76090.53,1757749.79,-5763.66,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,337419.0,0,75000.0,100,0,1874550.0,2
929,9503657917,10,0,2024-02-07,0,12,21,87,0,20.024,0,20.024,0.0,1284.07,1286.58,69465.93,0.0,0.0,73059.71,1462947.63,74346.29,1390985.78,-4880.36,0.821,5,6,2,94,92,10,6,7,90,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,255005.64,0,70750.0,45,0,1416698.0,2
